id,title,question_text,choices_json,correct_choice_index,short_explanation,detailed_explanation,basic_terms,domain,subdomain,ability_axis,cognitive_type,difficulty_initial,source_url,source_note,currentness_type,expires_at,tags_json
"00000000-0000-4000-8001-000000000221","工学 基礎力 センサー・計測","ひずみを電気信号に変換して計測する代表的な素子はどれか。","[""ひずみゲージ"",""サーミスタ"",""圧電素子"",""ホール素子""]","0","ひずみゲージは抵抗変化からひずみを求めます。","金属箔ひずみゲージは ΔR/R ∝ ε の関係を利用します。","・ひずみゲージ：金属箔ひずみゲージは ΔR/R ∝ ε の関係を利用します。
・サーミスタ：サーミスタは温度依存抵抗です。
・圧電素子：圧電素子は力・振動から電荷を得ます。
・ホール素子：ホール素子は磁場検出に用いられます。","工学","センサー・計測","基礎力","基本的な適用","500","","basic-v1 工学ドメイン（基礎力40問）。教科書レベルの基礎概念に基づく。","evergreen","","[""工学"",""センサー・計測"",""基本的な適用"",""工学"",""センサー・計測"",""基本的な適用"",""基礎力"",""v1""]"
"00000000-0000-4000-8001-000000000222","工学 基礎力 センサー・計測","2種類の異なる金属線を接合点でつないで温度差から起電力を得る計測方式はどれか。","[""熱電対"",""抵抗温度計"",""光電セル"",""超音波距離計""]","0","塞贝克効果により温度差が起電力に変換されます。","熱電対は広い温度範囲で使える接触型温度センサーです。","・熱電対：広い温度範囲で使える接触型温度センサーです。
・抵抗温度計：抵抗温度計は抵抗変化を利用します。
・光電セル：光電セルは光を電気に変換します。
・超音波距離計：超音波距離計は音波伝搬時間を測ります。","工学","センサー・計測","基礎力","基本的な適用","550","","basic-v1 工学ドメイン（基礎力40問）。教科書レベルの基礎概念に基づく。","evergreen","","[""工学"",""センサー・計測"",""基本的な適用"",""工学"",""センサー・計測"",""基本的な適用"",""基礎力"",""v1""]"
"00000000-0000-4000-8001-000000000223","工学 基礎力 センサー・計測","アナログセンサー出力をデジタル値に変換する装置はどれか。","[""A/Dコンバータ（ADC）"",""D/Aコンバータ（DAC）"",""オペアンプによる増幅回路"",""PLCのプログラム""]","0","ADC は連続値を離散デジタル値に変換します。","サンプリングと量子化によりデジタル信号化します。","・A/Dコンバータ（ADC）：正答。定義・原理・適用条件を正しく反映している。
・D/Aコンバータ（DAC）：DAC はデジタル→アナログ変換です。
・PLCのプログラム：PLCプログラム自体は変換装置ではありません。","工学","センサー・計測","基礎力","基本的な適用","550","","basic-v1 工学ドメイン（基礎力40問）。教科書レベルの基礎概念に基づく。","evergreen","","[""工学"",""センサー・計測"",""基本的な適用"",""工学"",""センサー・計測"",""基本的な適用"",""基礎力"",""v1""]"
"00000000-0000-4000-8001-000000000224","工学 基礎力 センサー・計測","微弱信号計測でシールド線や差動入力を用いる主な目的はどれか。","[""ノイズや同相雑音の影響を低減する"",""信号を意図的に飽和させる"",""サンプリング周期を長くする"",""センサーの感度を永久に零にする""]","0","ノイズ対策でS/N比を改善します。","シールドは外部電磁ノイズを遮断、差動入力は同相成分を除去します。","・工学 基礎力 センサー・計測：シールドは外部電磁ノイズを遮断、差動入力は同相成分を除去します。","工学","センサー・計測","基礎力","基本的な適用","550","","basic-v1 工学ドメイン（基礎力40問）。教科書レベルの基礎概念に基づく。","evergreen","","[""工学"",""センサー・計測"",""基本的な適用"",""工学"",""センサー・計測"",""基本的な適用"",""基礎力"",""v1""]"
"00000000-0000-4000-8001-000000000225","工学 基礎力 製造品質","工程データを統計的に管理し、異常なばらつきを早期検出する手法として最も適切なものはどれか。","[""統計的工程管理（SPC）"",""ブレーンストーミング"",""PERT/CPM"",""有限要素法""]","0","SPC は管理図等で工程の安定性を監視します。","管理限界外れは特殊原因の兆候として調査します。","・統計的工程管理（SPC）：正答。定義・原理・適用条件を正しく反映している。
・ブレーンストーミング：ブレーンストーミングは発想法です。
・PERT/CPM：PERT/CPM は工程スケジュール管理です。
・有限要素法：有限要素法は解析手法です。","工学","製造品質","基礎力","基本的な適用","600","","basic-v1 工学ドメイン（基礎力40問）。教科書レベルの基礎概念に基づく。","evergreen","","[""工学"",""製造品質"",""基本的な適用"",""工学"",""製造品質"",""基本的な適用"",""基礎力"",""v1""]"
"00000000-0000-4000-8001-000000000226","工学 基礎力 製造品質","製品寸法の「公差」とは、最も適切に説明できるものはどれか。","[""許容される寸法の上限と下限の範囲"",""設計寸法と中央値を一致させる要求"",""検査を省略できる条件"",""材料の引張強度の下限""]","0","公差は設計寸法に対する許容偏差の範囲です。","機能・組立・コストのバランスで設定されます。","・材料の引張強度の下限：公差は寸法の許容範囲であり強度ではありません。","工学","製造品質","基礎力","基本的な適用","600","","basic-v1 工学ドメイン（基礎力40問）。教科書レベルの基礎概念に基づく。","evergreen","","[""工学"",""製造品質"",""基本的な適用"",""工学"",""製造品質"",""基本的な適用"",""基礎力"",""v1""]"
"00000000-0000-4000-8001-000000000227","工学 基礎力 製造品質","大量生産品の品質確認で、全数検査の代わりに抜取検査を用いる主な理由はどれか。","[""検査コストと時間を抑えつつ品質水準を評価する"",""抜取検査でも不良品を全数排除できる"",""統計を使わず判断できる"",""サンプルが不良なら合格とする""]","0","抜取検査は統計的推定でロット品質を評価します。","AQL 等の基準に基づき、全数検査とのトレードオフを取ります。","・工学 基礎力 製造品質：AQL 等の基準に基づき、全数検査とのトレードオフを取ります。","工学","製造品質","基礎力","基本的な適用","600","","basic-v1 工学ドメイン（基礎力40問）。教科書レベルの基礎概念に基づく。","evergreen","","[""工学"",""製造品質"",""基本的な適用"",""工学"",""製造品質"",""基本的な適用"",""基礎力"",""v1""]"
"00000000-0000-4000-8001-000000000228","工学 基礎力 製造品質","製造現場で PDCA サイクルを回す主な目的はどれか。","[""計画・実行・評価・改善を繰り返し品質を向上させる"",""一度計画したら変更禁止とする"",""データ収集を省略する"",""責任者以外は改善提案しない""]","0","PDCA は継続的改善の枠組みです。","Plan-Do-Check-Act で問題を特定し再発防止します。","・責任者以外は改善提案しない：全員参加の改善が望ましいです。","工学","製造品質","基礎力","基本的な適用","650","","basic-v1 工学ドメイン（基礎力40問）。教科書レベルの基礎概念に基づく。","evergreen","","[""工学"",""製造品質"",""基本的な適用"",""工学"",""製造品質"",""基本的な適用"",""基礎力"",""v1""]"
"00000000-0000-4000-8001-000000000229","工学 基礎力 システム工学","要求仕様から設計・実装・検証へ段階的に進む開発モデルとして代表的なものはどれか。","[""V字モデル"",""設計後に検証フェーズを置かないウォーターフォール型モデル"",""試作と評価をランダムに繰り返すモデル"",""要求定義を省略するモデル""]","0","V字モデルは各設計段階に対応する検証段階を持ちます。","要求↔受入試験、基本設計↔結合試験等が対応します。","・V字モデル：正答。定義・原理・適用条件を正しく反映している。","工学","システム工学","基礎力","基本的な適用","650","","basic-v1 工学ドメイン（基礎力40問）。教科書レベルの基礎概念に基づく。","evergreen","","[""工学"",""システム工学"",""基本的な適用"",""工学"",""システム工学"",""基本的な適用"",""基礎力"",""v1""]"
"00000000-0000-4000-8001-000000000230","工学 基礎力 システム工学","システム工学で「要求」と「設計仕様」を区別する主な理由はどれか。","[""何を実現すべきか（What）とどう実現するか（How）を分離するため"",""要求仕様は設計仕様より詳細に記述するため"",""設計仕様は顧客が直接記述するため"",""区別すれば開発期間が大幅に短縮されるため""]","0","要求は目的・制約、設計仕様は実現手段の記述です。","混同すると過剰仕様や検証不能な要求になります。","・工学 基礎力 システム工学：混同すると過剰仕様や検証不能な要求になります。","工学","システム工学","基礎力","基本的な適用","650","","basic-v1 工学ドメイン（基礎力40問）。教科書レベルの基礎概念に基づく。","evergreen","","[""工学"",""システム工学"",""基本的な適用"",""工学"",""システム工学"",""基本的な適用"",""基礎力"",""v1""]"
"00000000-0000-4000-8001-000000000231","工学 基礎力 システム工学","複数の部品・サブシステムを統合したシステム全体の性能を評価する際、最も重要な視点はどれか。","[""部品性能の単純和ではなく相互作用とインタフェースを考慮する"",""最も高性能な部品の性能でシステム性能が決まる"",""インタフェース定義は後工程で十分"",""システム要件は部品仕様の自動コピーで足りる""]","0","部分間の相互作用やインタフェースが全体性能を左右します。","結合試験・システム試験で全体挙動を確認します。","・工学 基礎力 システム工学：結合試験・システム試験で全体挙動を確認します。","工学","システム工学","基礎力","比較・分類","700","","basic-v1 工学ドメイン（基礎力40問）。教科書レベルの基礎概念に基づく。","evergreen","","[""工学"",""システム工学"",""比較・分類"",""工学"",""システム工学"",""比較・分類"",""基礎力"",""v1""]"
"00000000-0000-4000-8001-000000000232","工学 基礎力 システム工学","製品を構成する部品一覧と数量・階層関係を表すものとして最も適切なものはどれか。","[""部品表（BOM: Bill of Materials）"",""故障モード影響解析（FMEA）"",""管理限界を示す管理図"",""カルノサイクル図""]","0","BOM は構成部品のリストと階層構造を示します。","設計変更・調達・生産計画で参照されます。","・カルノサイクル図：カルノサイクルは熱力学の概念図です。","工学","システム工学","基礎力","比較・分類","700","","basic-v1 工学ドメイン（基礎力40問）。教科書レベルの基礎概念に基づく。","evergreen","","[""工学"",""システム工学"",""比較・分類"",""工学"",""システム工学"",""比較・分類"",""基礎力"",""v1""]"
"00000000-0000-4000-8001-000000000233","工学 基礎力 信頼性","修理不能系の平均故障間隔を表す指標として一般的なものはどれか。","[""MTBF（Mean Time Between Failures）"",""MTTR（Mean Time To Repair）"",""OEE（Overall Equipment Effectiveness）"",""CPK（工程能力指数）""]","0","MTBF は故障と故障の間隔の平均です。","MTTR は修理時間、OEE は設備総合効率、CPK は工程能力です。","・CPK（工程能力指数）：CPK はばらつきの工程能力です。","工学","信頼性","基礎力","比較・分類","750","","basic-v1 工学ドメイン（基礎力40問）。教科書レベルの基礎概念に基づく。","evergreen","","[""工学"",""信頼性"",""比較・分類"",""工学"",""信頼性"",""比較・分類"",""基礎力"",""v1""]"
"00000000-0000-4000-8001-000000000234","工学 基礎力 信頼性","単一障害点を避けるために同一機能を二重化する設計手法として最も適切なものはどれか。","[""冗長化（レダンダンシ）"",""値下げ"",""公差拡大"",""検査省略""]","0","冗長化は一部故障時も機能継続を図ります。","待機冗長・並列冗長等の方式があります。","・冗長化（レダンダンシ）：正答。定義・原理・適用条件を正しく反映している。
・値下げ：値下げは信頼性設計ではありません。
・公差拡大：公差拡大は精度・品質に影響します。
・検査省略：検査省略はリスクを増やします。","工学","信頼性","基礎力","比較・分類","750","","basic-v1 工学ドメイン（基礎力40問）。教科書レベルの基礎概念に基づく。","evergreen","","[""工学"",""信頼性"",""比較・分類"",""工学"",""信頼性"",""比較・分類"",""基礎力"",""v1""]"
"00000000-0000-4000-8001-000000000235","工学 基礎力 信頼性","「信頼性」と「品質」の関係について最も適切な説明はどれか。","[""品質は出荷時点の適合性、信頼性は時間経過下での故障しにくさも含む"",""両者は完全に同一の概念である"",""信頼性は出荷時、品質は使用後にそれぞれ評価する"",""信頼性が高ければ品質は無関係になる""]","0","品質は適合性、信頼性は時間軸での耐久・故障率の側面です。","高品質でも初期不良がなければ、長期使用で故障する場合があります。","・工学 基礎力 信頼性：高品質でも初期不良がなければ、長期使用で故障する場合があります。","工学","信頼性","基礎力","比較・分類","800","","basic-v1 工学ドメイン（基礎力40問）。教科書レベルの基礎概念に基づく。","evergreen","","[""工学"",""信頼性"",""比較・分類"",""工学"",""信頼性"",""比較・分類"",""基礎力"",""v1""]"
"00000000-0000-4000-8001-000000000236","工学 基礎力 信頼性","故障モードと影響解析（FMEA）の主な目的はどれか。","[""潜在的故障モードを洗い出し影響と対策の優先度を評価する"",""製品の販売価格を決定する"",""特許侵害を判定する"",""従業員の人事評価を行う""]","0","FMEA は設計・工程のリスクを体系的に評価します。","深刻度・発生度・検出度等でRPN等を算出します。","・工学 基礎力 信頼性：深刻度・発生度・検出度等でRPN等を算出します。","工学","信頼性","基礎力","誤解・境界","800","","basic-v1 工学ドメイン（基礎力40問）。教科書レベルの基礎概念に基づく。","evergreen","","[""工学"",""信頼性"",""誤解・境界"",""工学"",""信頼性"",""誤解・境界"",""基礎力"",""v1""]"
"00000000-0000-4000-8001-000000000237","工学 基礎力 工学倫理基礎","工学倫理で「利益相反（コンフリクト・オブ・インタレスト）」が問題となる典型例はどれか。","[""評価者が被評価対象の株を保有し判断に影響し得る"",""専門外分野の文献を読む"",""チームで設計レビューを行う"",""安全係数を基準以上に設定する""]","0","私的利益が公的判断を歪める可能性が問題です。","開示・回避・第三者レビュー等で対処します。","・工学 基礎力 工学倫理基礎：開示・回避・第三者レビュー等で対処します。","工学","工学倫理基礎","基礎力","誤解・境界","850","","basic-v1 工学ドメイン（基礎力40問）。教科書レベルの基礎概念に基づく。","evergreen","","[""工学"",""工学倫理基礎"",""誤解・境界"",""工学"",""工学倫理基礎"",""誤解・境界"",""基礎力"",""v1""]"
"00000000-0000-4000-8001-000000000238","工学 基礎力 工学倫理基礎","持続可能な開発の観点から、製品ライフサイクルで考慮すべき事項として最も適切なものはどれか。","[""原材料調達から廃棄・リサイクルまでの環境負荷"",""製品ライフサイクルの初期コスト"",""マーケティング上の広告効果"",""特許出願数の多さ""]","0","LCA 等でライフサイクル全体の影響を評価します。","エネルギー消費、排出、資源循環を含めた設計判断が必要です。","・マーケティング上の広告効果：広告は持続可能性評価の中心ではありません。
・特許出願数の多さ：特許数は技術管理指標であり、環境・ライフサイクル指標ではありません。","工学","工学倫理基礎","基礎力","誤解・境界","850","","basic-v1 工学ドメイン（基礎力40問）。教科書レベルの基礎概念に基づく。","evergreen","","[""工学"",""工学倫理基礎"",""誤解・境界"",""工学"",""工学倫理基礎"",""誤解・境界"",""基礎力"",""v1""]"
"00000000-0000-4000-8001-000000000239","工学 基礎力 工学倫理基礎","試験データを意図的に改ざんする行為について、最も適切な説明はどれか。","[""科学的不正であり、製品安全と公共の信頼を損なう"",""競争力向上のため許容される"",""社内の研究チーム内であれば改ざんは問題にならない"",""数値の丸め誤差と同義である""]","0","データ改ざんは研究・開発倫理の重大な違反です。","再現性・安全性判断の根拠が失われ、事故リスクが増大します。","・工学 基礎力 工学倫理基礎：再現性・安全性判断の根拠が失われ、事故リスクが増大します。","工学","工学倫理基礎","基礎力","誤解・境界","900","","basic-v1 工学ドメイン（基礎力40問）。教科書レベルの基礎概念に基づく。","evergreen","","[""工学"",""工学倫理基礎"",""誤解・境界"",""工学"",""工学倫理基礎"",""誤解・境界"",""基礎力"",""v1""]"
"00000000-0000-4000-8001-000000000240","工学 基礎力 工学倫理基礎","安全文化を醸成するために最も重要な要素はどれか。","[""問題報告を歓迎し、隠蔽せず学習する組織風土"",""ミスを報告した担当者に厳しく処罰する"",""安全情報を関係者限定で秘匿する"",""安全より納期を優先する文化を徹底する""]","0","報告を歓迎し学習する組織風土が重要です。","チェルノブイリ等の事故調査でも安全文化の欠如が指摘されています。","・工学 基礎力 工学倫理基礎：チェルノブイリ等の事故調査でも安全文化の欠如が指摘されています。","工学","工学倫理基礎","基礎力","誤解・境界","900","","basic-v1 工学ドメイン（基礎力40問）。教科書レベルの基礎概念に基づく。","evergreen","","[""工学"",""工学倫理基礎"",""誤解・境界"",""工学"",""工学倫理基礎"",""誤解・境界"",""基礎力"",""v1""]"
"00000000-0000-4000-8001-000000000241","農学 基礎力 土壌有機物の主成分","土壌有機物のうち、暗褐色で安定した有機物質を主成分とするものを何というか。","[""腐植質"",""根毛"",""粘土ミネラル"",""石灰石""]","0","腐植質は微生物分解を経て安定化した土壌有機物の主要部分です。","土壌有機物は、生きた生物由来の新鮮な有機物と、分解・縮合を経て安定化した腐植質からなります。腐植質は保水力や団粒化に寄与し、土壌の物理・化学的性質を左右する重要な成分です。","・腐植質：土壌有機物は、生きた生物由来の新鮮な有機物と、分解・縮合を経て安定化した腐植質からなります。
・根毛：根毛は植物根の吸収器官であり、土壌有機物の成分ではない。
・粘土ミネラル：粘土ミネラルは無機物質であり、有機物の主成分ではない。
・石灰石：石灰石は炭酸カルシウムを主成分とする無機物である。","農学","土壌","基礎力","用語・定義","100","","農学基礎力 v1 問題バンク（basic-v1）。教科書レベルの基礎概念。","evergreen","","[""農学"",""土壌"",""用語・定義"",""基礎力"",""v1"",""農学"",""土壌"",""用語・定義"",""基礎力"",""v1""]"
"00000000-0000-4000-8001-000000000242","農学 基礎力 土壌pHの意味","土壌のpHが低い（酸性に近い）とき、最も妥当な説明はどれか。","[""水素イオン濃度が相対的に高い"",""水素イオン濃度が相対的に低い"",""土壌が塩基性（アルカリ性）になる"",""有機物が存在しない""]","0","pHは水素イオン濃度の指標で、低いほど酸性です。","pHは-log10[H+]で表され、数値が低いほど酸性、高いほどアルカリ性（塩基性）です。酸性土壌ではアルミニウム溶出やリンの固定化など、養分の利用可能性に影響が出ます。","・農学 基礎力 土壌pH：pHは-log10[H+]で表され、数値が低いほど酸性、高いほどアルカリ性（塩基性）です。","農学","土壌","基礎力","用語・定義","100","","農学基礎力 v1 問題バンク（basic-v1）。教科書レベルの基礎概念。","evergreen","","[""農学"",""土壌"",""用語・定義"",""基礎力"",""v1"",""農学"",""土壌"",""用語・定義"",""基礎力"",""v1""]"
"00000000-0000-4000-8001-000000000243","農学 基礎力 団粒構造の役割","良好な団粒構造をもつ土壌について、最も適切な説明はどれか。","[""通気性と透水性が保たれやすい"",""土壌pHが強酸性に固定される"",""有機物が全く含まれない"",""保水力が著しく低下する""]","0","団粒構造は空隙を保ち、通気・透水・根の伸長に有利です。","団粒構造は土粒が有機物や粘土を介して集合した構造で、大きな空隙（毛管空隙・非毛管空隙）を形成します。これにより根の呼吸、水分浸透、根伸長がしやすくなり、作物生育に好条件をもたらします。","・農学 基礎力 団粒構造の役割：団粒構造は土粒が有機物や粘土を介して集合した構造で、大きな空隙（毛管空隙・非毛管空隙）を形成します。","農学","土壌","基礎力","用語・定義","150","","農学基礎力 v1 問題バンク（basic-v1）。教科書レベルの基礎概念。","evergreen","","[""農学"",""土壌"",""用語・定義"",""基礎力"",""v1"",""農学"",""土壌"",""用語・定義"",""基礎力"",""v1""]"
"00000000-0000-4000-8001-000000000244","農学 基礎力 陽イオン交換容量","土壌のCEC（陽イオン交換容量）が大きいとき、最も妥当な解釈はどれか。","[""保肥力が高い傾向がある"",""粘土質土壌のように排水が不良になる"",""窒素が全く固定されない"",""pHが中性付近に固定される""]","0","CECが大きい土壌は、カチオンを保持しやすく保肥力が高い傾向があります。","CECは土壌が保持できる陽イオン（Ca2+、Mg2+、K+、NH4+など）の量の指標です。粘土や腐植質が多い土壌ほどCECが大きく、肥料成分の吸着・緩効性供給に寄与します。","・農学 基礎力 陽イオン交換容量：CECは土壌が保持できる陽イオン（Ca2+、Mg2+、K+、NH4+など）の量の指標です。","農学","土壌","基礎力","用語・定義","150","","農学基礎力 v1 問題バンク（basic-v1）。教科書レベルの基礎概念。","evergreen","","[""農学"",""土壌"",""用語・定義"",""基礎力"",""v1"",""農学"",""土壌"",""用語・定義"",""基礎力"",""v1""]"
"00000000-0000-4000-8001-000000000245","農学 基礎力 光合成の場所","高等植物において、光合成が主に行われる細胞内の部位はどれか。","[""葉緑体"",""液胞"",""細胞壁"",""核小体""]","0","光合成は葉緑体のチラコイドとストロマで行われます。","光合成は光エネルギーを化学エネルギーに変換する過程で、葉緑体中のチラコイド膜で光反応、ストロマ基質で暗反応（Calvin cycle）が進みます。","・葉緑体：光合成は光エネルギーを化学エネルギーに変換する過程で、葉緑体中のチラコイド膜で光反応、ストロマ基質で暗反応（Calvin cycle）が進みます。
・液胞：液胞は貯蔵などの役割。
・細胞壁：細胞壁は支持構造。
・核小体：核小体はリボソーム形成に関与。","農学","植物生理","基礎力","用語・定義","200","","農学基礎力 v1 問題バンク（basic-v1）。教科書レベルの基礎概念。","evergreen","","[""農学"",""植物生理"",""用語・定義"",""基礎力"",""v1"",""農学"",""植物生理"",""用語・定義"",""基礎力"",""v1""]"
"00000000-0000-4000-8001-000000000246","農学 基礎力 蒸散の役割","植物の蒸散について、最も適切な説明はどれか。","[""気孔から水蒸気が失われ、体内の水・養分移動を促す"",""根から直接大気中へ二酸化炭素を放出する"",""光合成と連動して昼夜を問わず一定に行われる"",""葉の表面蒸発が水分喪失の主な経路である""]","0","蒸散は蒸散流を形成し、水と無機養分の吸収・移送に関与します。","蒸散は葉の気孔を通じた水蒸気の放出現象です。蒸散圧の勾配により根からの吸水が促され、ミネラル養分の体内移動（蒸散流）にも寄与します。過剰蒸散は萎凋の原因にもなります。","・農学 基礎力 蒸散の役割：蒸散は葉の気孔を通じた水蒸気の放出現象です。","農学","植物生理","基礎力","用語・定義","200","","農学基礎力 v1 問題バンク（basic-v1）。教科書レベルの基礎概念。","evergreen","","[""農学"",""植物生理"",""用語・定義"",""基礎力"",""v1"",""農学"",""植物生理"",""用語・定義"",""基礎力"",""v1""]"
"00000000-0000-4000-8001-000000000247","農学 基礎力 光飽和点","光合成速度が光強度の増加にほとんど応じなくなる点を何というか。","[""光飽和点"",""光補償点"",""永久しおれ点"",""結露点""]","0","光飽和点を超えると光合成速度の増加は頭打ちになります。","光補償点は光合成と呼吸が釣り合う点、光飽和点はそれ以上光を当てても光合成速度がほぼ一定になる点です。飽和以降は光抑制が起こる場合もあります。","・光飽和点：光補償点は光合成と呼吸が釣り合う点、光飽和点はそれ以上光を当てても光合成速度がほぼ一定になる点です。
・光補償点：光合成と呼吸が釣り合う点、光飽和点はそれ以上光を当てても光合成速度がほぼ一定になる点です。
・永久しおれ点：永久しおれ点は水分生理の用語。
・結露点：結露点は大気の用語。","農学","植物生理","基礎力","用語・定義","250","","農学基礎力 v1 問題バンク（basic-v1）。教科書レベルの基礎概念。","evergreen","","[""農学"",""植物生理"",""用語・定義"",""基礎力"",""v1"",""農学"",""植物生理"",""用語・定義"",""基礎力"",""v1""]"
"00000000-0000-4000-8001-000000000248","農学 基礎力 光呼吸の条件","C3植物で光呼吸が起こりやすい条件として、最も妥当なのはどれか。","[""高温かつ高酸素・低二酸化炭素濃度"",""低温かつ低酸素"",""完全暗所"",""根圏が過湿""]","0","ルビスコの酸素固定が進みやすい条件で光呼吸が増えます。","光呼吸はルビスコがO2を基質として反応を起こす過程です。高温や高O2・低CO2条件下で相対的に進みやすく、光合成効率を低下させます。C4植物はこの影響を抑える適応を持ちます。","・完全暗所：暗所では光反応が起こらない。","農学","植物生理","基礎力","用語・定義","250","","農学基礎力 v1 問題バンク（basic-v1）。教科書レベルの基礎概念。","evergreen","","[""農学"",""植物生理"",""用語・定義"",""基礎力"",""v1"",""農学"",""植物生理"",""用語・定義"",""基礎力"",""v1""]"
"00000000-0000-4000-8001-000000000249","農学 基礎力 輪作の効果","輪作（作物の順番を変える栽培）の主な効果として、最も適切なのはどれか。","[""同じ病害虫・養分消費の偏りを和らげる"",""土壌pHを強アルカリ性にする"",""雑草がほとんど発生しなくなる"",""光合成を完全に停止させる""]","0","輪作は連作障害の回避や養分バランスの改善に有効です。","同一作物の連続栽培では、特定の病原菌・害虫・雑草が増えやすく、同じ深さの養分を偏って消費します。輪作により宿主を断ち、根の深さや養分要求の異なる作物を組み合わせることで、生産系の安定化が期待できます。","・農学 基礎力 輪作の効果：同一作物の連続栽培では、特定の病原菌・害虫・雑草が増えやすく、同じ深さの養分を偏って消費します。","農学","作物生産","基礎力","原理・因果","300","","農学基礎力 v1 問題バンク（basic-v1）。教科書レベルの基礎概念。","evergreen","","[""農学"",""作物生産"",""原理・因果"",""基礎力"",""v1"",""農学"",""作物生産"",""原理・因果"",""基礎力"",""v1""]"
"00000000-0000-4000-8001-000000000250","農学 基礎力 密植と光合成","同一圃場で栽植密度を上げすぎた場合、一般に起こりやすい現象はどれか。","[""個体当たりの光受量が減り、総収量が頭打ちになる"",""密植ほど個体当たりの収量が増える"",""根の深さが浅く制限される"",""光合成が密度と無関係に増え続ける""]","0","密度増加は競合を強め、個体当たり生育と総収量のバランスが重要です。","栽植密度を上げると初期の土地被覆率は上がりますが、過密では下層葉の光不足、蒸散競合、養分競合が生じ、個体当たり結実数や粒重が減少します。作物には最適密度があり、総収量はS字カーブ状に応答します。","・農学 基礎力 密植と光合成：栽植密度を上げると初期の土地被覆率は上がりますが、過密では下層葉の光不足、蒸散競合、養分競合が生じ、個体当たり結実数や粒重が減少します。","農学","作物生産","基礎力","原理・因果","300","","農学基礎力 v1 問題バンク（basic-v1）。教科書レベルの基礎概念。","evergreen","","[""農学"",""作物生産"",""原理・因果"",""基礎力"",""v1"",""農学"",""作物生産"",""原理・因果"",""基礎力"",""v1""]"
"00000000-0000-4000-8001-000000000251","農学 基礎力 日長性と開花","短日条件で開花が促進される植物（短日植物）について、最も適切な説明はどれか。","[""暗期が一定以上長いと花芽分化が進みやすい"",""24時間連続照明でしか開花しない"",""日長条件を問わず一年中開花する"",""根の温度が開花の主な決定要因である""]","0","短日植物は長い暗期（短い日長）で開花が誘導されます。","日長性は植物の光周期反応の分類です。短日植物は臨界日長より短い（暗期が長い）条件で花芽形成が促進されます。長日植物は逆の応答を示します。","・農学 基礎力 日長性と開花：日長性は植物の光周期反応の分類です。","農学","作物生産","基礎力","原理・因果","350","","農学基礎力 v1 問題バンク（basic-v1）。教科書レベルの基礎概念。","evergreen","","[""農学"",""作物生産"",""原理・因果"",""基礎力"",""v1"",""農学"",""作物生産"",""原理・因果"",""基礎力"",""v1""]"
"00000000-0000-4000-8001-000000000252","農学 基礎力 春化の意味","春化（低温処理）が必要な作物で、春化の主な意味として最も適切なのはどれか。","[""一定期間の低温経験により花芽形成などが進む"",""高温で種子を完全に失活させる"",""光合成速度を永久に2倍にする"",""根粒菌の増殖を抑制する""]","0","春化は低温による発育段階移行（花芽分化など）の促進です。","春化要求を持つ作物（一部の麦類、白菜類など）は、生育初期に一定期間の低温を経験しないと花芽形成や正常な抽穂・結球が進みません。これは発育ステージの制御メカニズムです。","・農学 基礎力 春化：春化要求を持つ作物（一部の麦類、白菜類など）は、生育初期に一定期間の低温を経験しないと花芽形成や正常な抽穂・結球が進みません。","農学","作物生産","基礎力","原理・因果","350","","農学基礎力 v1 問題バンク（basic-v1）。教科書レベルの基礎概念。","evergreen","","[""農学"",""作物生産"",""原理・因果"",""基礎力"",""v1"",""農学"",""作物生産"",""原理・因果"",""基礎力"",""v1""]"
"00000000-0000-4000-8001-000000000253","農学 基礎力 窒素欠乏症状","窒素が不足した作物で、最も典型的に見られやすい症状はどれか。","[""老葉から全体に黄化が進む"",""新葉から紫赤色化が始まる"",""根の色が白く変化する"",""茎が早期に木質化して生育が停止する""]","0","窒素は移動性元素で、欠乏はまず老葉から黄化として現れます。","窒素欠乏では葉全体の黄化、生育の遅延、茎の細弱化が見られます。窒素は古い組織から新しい組織へ再分配されるため、症状は老葉から始まるのが典型です。","・農学 基礎力 窒素欠乏症状：窒素欠乏では葉全体の黄化、生育の遅延、茎の細弱化が見られます。","農学","肥料養分","基礎力","原理・因果","400","","農学基礎力 v1 問題バンク（basic-v1）。教科書レベルの基礎概念。","evergreen","","[""農学"",""肥料養分"",""原理・因果"",""基礎力"",""v1"",""農学"",""肥料養分"",""原理・因果"",""基礎力"",""v1""]"
"00000000-0000-4000-8001-000000000254","農学 基礎力 リン欠乏の徴候","リンが不足した場合に見られやすい症状として、最も妥当なのはどれか。","[""生育遅延と葉の暗緑化・紫赤色化"",""老葉から徐々に枯死する"",""根粒菌が過剰に増殖する"",""光合成が完全に停止する""]","0","リン欠乏は生育停滞と葉色の異常（紫赤色化など）を伴います。","リンはエネルギー代謝や核酸合成に不可欠です。欠乏時は根の発育不良、生育遅延、葉の暗緑化や紫赤色化（アントシアン蓄積）が見られます。酸性土壌では固定化も問題になります。","・農学 基礎力 リン欠乏の徴候：リンはエネルギー代謝や核酸合成に不可欠です。","農学","肥料養分","基礎力","原理・因果","400","","農学基礎力 v1 問題バンク（basic-v1）。教科書レベルの基礎概念。","evergreen","","[""農学"",""肥料養分"",""原理・因果"",""基礎力"",""v1"",""農学"",""肥料養分"",""原理・因果"",""基礎力"",""v1""]"
